id,created,url,title,content,tags,product,locale
1283623,2020-04-05 14:37:53 -0800,https://support.mozilla.org/questions/1283623,possible malware sites opened,"The new firefox should have some malware protection by default? I thought I can use it without blocking addons, maybe a mistake?  On searching the web by google I came on a webpage, where another page suddenly opened and I could not leave with back button. Just another fake page ...",firefox-740;desktop;privacy-and-security_1;ubuntu-1804;needsinfo;malware;,firefox,en-US
1283655,2020-04-06 03:27:22 -0800,https://support.mozilla.org/questions/1283655,lockwise fills encyrpted password in password field in webpage,"lockwise stores password in encrypted form, which is good but when i login to my account on that page, it fills password in same encrypted text and in some cases it doesn't fills username and password automatically.  For example in my bank login. ",firefox-740;firefox-7401;desktop;privacy-and-security_1;windows-10;needsinfo;,firefox,en-US
1283656,2020-04-06 03:49:04 -0800,https://support.mozilla.org/questions/1283656,After installing Privacy Badger quickly got a problem,After installing Privacy Badger quickly got the problem that I no longer saw web results and also no possibility to play videos. What is going wrong ?? ,firefox-740;firefox-7401;desktop;privacy-and-security_1;windows-10;,firefox,en-US
1283688,2020-04-06 12:06:35 -0800,https://support.mozilla.org/questions/1283688,Autoplay blocker not working reliably,"I have, as far as I can tell, turned on all the options to block media autoplay. There is always a possibility I overlooked a hidden option. Autoplay blocker works properly when I open a Youtube link in a new tab, the video does not start to play, and when I switch to this tab it...",firefox-740;desktop;privacy-and-security_1;linux;,firefox,en-US
1283698,2020-04-06 14:52:36 -0800,https://support.mozilla.org/questions/1283698,Cannot clear sign-on id's for sites I revisit.,"I am using private browsing.  I have turned off all tracking and history settings in my privacy setting, cleared history, cache and anything else I can find.  Shut down the  browser and even powered off and back on but the issue continues. ",firefox-740;desktop;privacy-and-security_1;windows-10;,firefox,en-US
1283723,2020-04-07 00:21:54 -0800,https://support.mozilla.org/questions/1283723,How do i limit the saved password dropdown to only list saved passwords for the ,"When i browse to a web page with a username and password, firefox displays a drop-down list with saved usernames, this list includes saved usernames and passwords from a number of other sites. these sites are all for the same domain, but not the same site. How do i limit the list...",firefox-7202;firefox-720;desktop;privacy-and-security_1;linux;,firefox,en-US
1283735,2020-04-07 04:55:34 -0800,https://support.mozilla.org/questions/1283735,whitelist intranet sites,"We have some internal (intranet) sites ""shows as not secure"" can i add exception? ",firefox-740;firefox-7401;desktop;privacy-and-security_1;windows-10;,firefox,en-US
1283760,2020-04-07 10:16:35 -0800,https://support.mozilla.org/questions/1283760,"I use Firefox 74.0.1(Windows 10), when Firefox was updated Saturday the McAfee W","I use Firefox 74.0.1(Windows 10), when Firefox was updated Saturday the McAfee WebAdvisor icon dissapeared. It is not listed in Add-ons and I cannot find it under add-ons anywhere? How do I fix? ",firefox-740;desktop;privacy-and-security_1;windows-10;mcafee-webadvisor;add-ons;,firefox,en-US
1283767,2020-04-07 11:45:00 -0800,https://support.mozilla.org/questions/1283767,"School's elearning website says that ""For safety reasons, only https connections","Hi, as the corona grows, our school decided to go digital, but I have a problem on all of my devices with the schools elearning webstie which translates to: ""For safety reasons, only https connections are allowed, we're sorry"". Thought it will go away as there were some website p...",firefox-740;firefox-7401;desktop;privacy-and-security_1;windows-10;,firefox,en-US
1283776,2020-04-07 13:20:09 -0800,https://support.mozilla.org/questions/1283776,I have tried it all. I can't get mic permissions in 74.0,FF 74.0  64bit Windows 10 p I have Googled everything I can. Tried it all. I have clicked on the Lock and the circle with the arrow. Went to the settings. used about:config and someone said about:flags ( that doesn't even work ) I can't get the darn thing to work. It's been over ...,privacy-and-security_1;firefox-750;desktop;windows-10;googlevoice;,firefox,en-US
1283795,2020-04-07 16:43:30 -0800,https://support.mozilla.org/questions/1283795,Do i need to block cryptominers and fingerprinters if i already have an adblock?,I have uBlock and i'm wondering if it will enhance my privacy by blocking cryptominers  and fingerprinters or if that will consume more system resources. ,firefox-680;desktop;privacy-and-security_1;windows-10;,firefox,en-US
1283872,2020-04-08 10:31:16 -0800,https://support.mozilla.org/questions/1283872,Does Firefox + Cloudflare DNS over HTTPS block queries to known malicious sites?,Does Firefox + Cloudflare DNS over HTTPS block queries to known malicious sites like OpenDNS.  I use OpenDNS at home to automatically block queries to known malicious sites.  Using Firefox DoH bypasses this.  Am I faced with privacy versus security or does Cloudflare service also...,firefox-740;desktop;privacy-and-security_1;windows-10;dnsoverhttps;doh;,firefox,en-US
1283907,2020-04-08 16:10:56 -0800,https://support.mozilla.org/questions/1283907,"In Dsahboard it says ""2 groups"" and shows a wierd URL, but in ""My Groups"" it sho","DAshboard says ""2 groups Most recent: verify-cAuNALpbC0p on August 5, 2019"" But it is invisible in ""My Groups."" See attached images. ",firefox-740;firefox-7401;desktop;privacy-and-security_1;mac-os;notafirefoxproblem;googlegroups;,firefox,en-US
1283912,2020-04-08 18:11:49 -0800,https://support.mozilla.org/questions/1283912,Old SSL weak web based management interfaces.,"I get the following error message ""SSL received a weak ephemeral Diffie-Hellman key in Server Key Exchange handshake message."" I know that the common answer to this question is ""contact the web site owner and get them to upgrade""  But what happens when I am the website owner, as ...",firefox-740;desktop;privacy-and-security_1;windows-10;ssl;,firefox,en-US
1283959,2020-04-09 06:49:24 -0800,https://support.mozilla.org/questions/1283959,Firefox keeps logging me out of accounts,"Ever since that issue a few months back where all your passwords were deleted from Firefox, I have a problem where even if I tick the box to keep me looged in to a particuar forum, for example, if I close the tab and then open it again, I've been logged out and have to log in aga...",privacy-and-security_1;firefox-750;desktop;windows-10;,firefox,en-US
1283974,2020-04-09 08:04:51 -0800,https://support.mozilla.org/questions/1283974,Can't clear cache,"I could not clear a cache, so I checked about:cache and clicked ""List Cache Entries"". I found the cache that I could not clear had ""Pinned"" in Pinning section. I searched about Pinning in about:cache, but I could not. I'd like to know in what case a cache becomes ""Pinned"". ",privacy-and-security_1;desktop;windows;cache;,firefox,en-US
1283980,2020-04-09 09:26:05 -0800,https://support.mozilla.org/questions/1283980,Import list of current cookies to Manage Permissions - Allow,"What I want to do is limit the cookies that are allowed to the sites that I visit the most, then delete the rest on browser exit. That way, I get logged in automatically to my favorite sites, then f* the rest of those cookies. My plan is to: 1) Manually delete all cookies,  2) Qu...",privacy-and-security_1;firefox-750;desktop;windows-7;cookies;,firefox,en-US
1283982,2020-04-09 09:34:57 -0800,https://support.mozilla.org/questions/1283982,account password,"I have been using Firefox for a long time.  I don't even remember setting up a Firefox account.  It has just been auto updating over the years.  I wanted to try syncing my devices (PC, tablet, Phone) and I was presented with the need to log into my Firefox account.  I don't know ...",privacy-and-security_1;desktop;sync;,firefox,en-US
1283994,2020-04-09 11:00:43 -0800,https://support.mozilla.org/questions/1283994,MacOS Catalina - setting security.enterprise_roots.enabled to true - Doesn't wor,"When a user, on a MacOS Catalina, sets the security.enterprise_roots.enabled to true in Firefox, the certificates are not read from MacOS keychain store. The method used to set the parameter to true: Use Firefox on MacOS Catalina, type 'about:config' in the address bar. If prompt...",privacy-and-security_1;firefox-750;desktop;catalina;certificates;,firefox,en-US
1284013,2020-04-09 14:17:38 -0800,https://support.mozilla.org/questions/1284013,"I try to autenticate to my organization with mobile pass, not work. On Chrome an","Activity ID: ae6ba64d-5ab9-4b18-89a9-5c54c2afd8f7    Relying party: Microsoft Office 365 Identity Platform Worldwide    Error time: Thu, 09 Apr 2020 21:14:30 GMT    Cookie: enabled    User agent string: Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0...",firefox-740;firefox-7401;desktop;privacy-and-security_1;windows-7;troubleshootingdetailsmissing;webcompat;ericssoncom;,firefox,en-US
1284021,2020-04-09 15:13:53 -0800,https://support.mozilla.org/questions/1284021,Firefox auto update itself even autoupdate is disabled.,"For some reason Firefox has upgraded even though I have  ""check for updates but let you choose to install them."". This has occurred in the past and is occurring again. Why? After I noticed it auto updated I downloaded Firefox 75 from ""https://ftp.mozilla.org/pub/firefox/releases/...",privacy-and-security_1;desktop;,firefox,en-US
1284037,2020-04-09 18:49:38 -0800,https://support.mozilla.org/questions/1284037,I've been warned about data breach regarding a website. I didnt understand if it,After warned about a breach. Do I need to change my email password or the breached website account password ? ,privacy-and-security_1;firefox-750;desktop;windows-10;,firefox,en-US
1284041,2020-04-09 19:55:45 -0800,https://support.mozilla.org/questions/1284041,I downloaded version 75 of Firefox and I am getting a startup page that warns me,"Mac OS catalina, Firefox  v75, just upgraded. ",privacy-and-security_1;firefox-750;desktop;mac-os;,firefox,en-US
1284068,2020-04-10 03:12:54 -0800,https://support.mozilla.org/questions/1284068,Many sites not loading due to PR_END_OF_FILE_ERROR,For some time now - two or three weeks - I experience R_END_OF_FILE_ERROR on many websites. It is only under Firefox. And not on all sites. One example is coronavirus.bg. I can't open it under Firefox. I use Firefox v.75 on Windows 7. I tried:   checking TLS settings - screenshot...,privacy-and-security_1;firefox-750;desktop;windows-7;escalate;certificates;dnsoverhttps;doh;coronavirusbg;notafirefoxproblem;probablynotafirefoxproblem;troubleshootingdetailsmissing;,firefox,en-US
1284085,2020-04-10 06:16:51 -0800,https://support.mozilla.org/questions/1284085,firefox login username and password breached,i think my firefox login got hacked by spammer/hacker/fisher. NOW HOW DO I KNOW THIS? i got extortion email with my Firefox login and password.  NOTE:i did't use same password twice so there is no chance that he got password from another site/software/service attached screenshot ...,privacy-and-security_1;beta;desktop;firefox-760;windows-10;probablynotafirefoxproblem;phishing;,firefox,en-US
1284092,2020-04-10 06:35:59 -0800,https://support.mozilla.org/questions/1284092,Camera and Microphone help,"I am having to use ProctorU for online testing during this time. For whatever reason, it will not access my microphone and camera (needed so that we can be watched by the proctor during exams). On Firefox, I have everything set to ""allow"", including both my camera and microphone....",privacy-and-security_1;firefox-750;desktop;mac-os;proctoru;wfh;camera;microphone;,firefox,en-US
1284122,2020-04-10 10:14:33 -0800,https://support.mozilla.org/questions/1284122,"Firefox monitor (or Have I Been Pwned) says my account was pwned, i think this i","Firefox monitor (or Have I Been Pwned) says my account was involved in Adult FriendFinder (2016) www.adultfriendfinder.com data breach. I never had an Adult FriendFinder account, i think this account was created using data (my email address) illegally collected and used without m...",privacy-and-security_1;firefox-750;desktop;windows-7;firefoxmonitor;notafirefoxproblem;,firefox,en-US
1284131,2020-04-10 11:31:55 -0800,https://support.mozilla.org/questions/1284131,Firefox autofills some password fields even though the feature is disabled and n,Anyone have an idea where the data may be hiding so it can be removed?  It only happens with a handful of sites but I happen to use these particular sites very frequently.  (And it uses the wrong username and/or password for these sites.) ,firefox-740;desktop;privacy-and-security_1;windows-10;formfill;passwords;lockwise;,firefox,en-US
1284141,2020-04-10 12:36:24 -0800,https://support.mozilla.org/questions/1284141,I can't get my Firefox notifications to show up in the Windows 10 Action Center,"When I access ""Notifications & actions"" in Windows 10 Firefox isn't even present in the list of available ""senders"".  Chrome is there along with other several apps, but Firefox isn't there so I can't even select On/Off. ",privacy-and-security_1;firefox-750;desktop;windows-10;windows10actioncenter;,firefox,en-US
1284186,2020-04-11 01:17:09 -0800,https://support.mozilla.org/questions/1284186,Sites without SSL getting clickjacked,"I am using Firefox 75 on MacOS Mojave. On sites without SSL, the clicks getting hijacked. This happens even on sites like stopbadware.org. I managed to find the file, cf.common.js which is doing this. Strangely, this JS file seems to be different when viewing from stopbadware.org...",privacy-and-security_1;firefox-750;desktop;notafirefoxproblem;,firefox,en-US
1284190,2020-04-11 03:05:47 -0800,https://support.mozilla.org/questions/1284190,Problem turning off URL-bar auto-suggestions in Firefox,"(I remember posting this before, but I am unable to find it anywhere. Perhaps it wasn't stored. I apologize in advance for duplicate posting!) I use Firefox 75.0 (64-bits) on mac OS X Catalina for browsing. It gives me the following issue. When I start typing a youtube… URL in th...",privacy-and-security_1;firefox-750;desktop;mac-os;mb6;megabar;megabar75;,firefox,en-US
1284221,2020-04-11 09:35:12 -0800,https://support.mozilla.org/questions/1284221,the about:logins page shows no logins at all,"I have several logins/passwords stored in my firefox profile. Ever since the new ""about:logins"" page was introduced, I can't get at them any more. The about:logins page simply shows no information. The part where I expect them to be shown is empty. Even the ""Create New Login"" doe...",firefox-740;desktop;privacy-and-security_1;lockwise;e10s;,firefox,en-US
1284225,2020-04-11 10:09:24 -0800,https://support.mozilla.org/questions/1284225,Handshakes during e-mail openings,"Recently, while opening a message from Nextdoor.com with Outlook, I noticed a series of handshakes being exchanged.  One was googletagmanager or some such.  I also get a new flock of ads on my Outlook page.Does this usually go on while e-mail messages are being opened?  I have no...",firefox-740;desktop;privacy-and-security_1;windows-10;notafirefoxproblem;nextdoorcom;outlook;googletagmanager;,firefox,en-US
1284251,2020-04-11 14:13:14 -0800,https://support.mozilla.org/questions/1284251,Forgot My firefox account password,"I tried to install lockwise on my mobile, but unfortunately I forgot my password to my account, which contain all the information. Luckily I have access to the associated email also the account is logged in on my laptop. But when resetting the password, I got a warning that I mig...",privacy-and-security_1;firefox-750;desktop;windows-10;firefox-accounts;,firefox,en-US
1284265,2020-04-11 17:57:06 -0800,https://support.mozilla.org/questions/1284265,malware called jackyhillty.net,"Since last week been getting constant warnings about virus (from basic version of Avast) https://jackyhillty.net Ran scans with Malwarebytes, Spybot, but nothing showed up re this virus. Tried searching on Net but again, nothing. I am baffled. Anyone know about this and how to ge...",privacy-and-security_1;firefox-750;desktop;windows-10;malware;notafirefoxproblem;jackhilltynet;,firefox,en-US
1284269,2020-04-11 19:50:27 -0800,https://support.mozilla.org/questions/1284269,I am gettig popup in yahoo mail  about ad blocker and even after trying to delet,i do not want to see this popup how do i get rid of it ,privacy-and-security_1;firefox-750;desktop;windows-10;yahoomail;notafirefoxproblem;,firefox,en-US
1284273,2020-04-11 20:52:13 -0800,https://support.mozilla.org/questions/1284273,How do i turn bulit-in firefox ad blocker off? i want to see google ads when i s,As you see in the image when i search on something on google Firefox blocks the ads i want to turn it off? i already turned off enhanced tracking protection but still blocking them ,privacy-and-security_1;firefox-750;desktop;windows-10;unclearquestion;googlesearch;googleads;,firefox,en-US
1284299,2020-04-12 06:38:00 -0800,https://support.mozilla.org/questions/1284299,"Although location is set to block, some sites still redirect to their localized ","I am living in Spain, and browse in English. Often when I do a search with Google, although the result is linking to a page in English, the final page is in the one for the Spanish market (es_Es). A good example is the Seagate website. Even direct links from other forums are redi...",privacy-and-security_1;beta;desktop;firefox-760;mac-os;notafirefoxproblem;geolocation;needsinfo;,firefox,en-US
1284403,2020-04-13 12:36:11 -0800,https://support.mozilla.org/questions/1284403,Firefox is blocking my access to my car insurance i can't get it to unblock it,I've tried to access my car insurance from the sign in but Firefox blocks it and won't allow me to enter even when I click on allow it. I was able to access the site with another browser (Microsoft Edge) and while I was there I changed my user name and password then tried again o...,privacy-and-security_1;firefox-750;desktop;windows-10;insurance;troubleshootingdetailsmissing;,firefox,en-US
1284422,2020-04-13 15:03:26 -0800,https://support.mozilla.org/questions/1284422,Unable to delete history,"None of the options to delete history seem to work. Clear Recent History, rightclick Delete or Forget Site from History window, all have no effect. ",privacy-and-security_1;firefox-750;desktop;mac-os;history;,firefox,en-US
1284450,2020-04-14 03:45:52 -0800,https://support.mozilla.org/questions/1284450,I have tried every possible solution that I know but why does Firefox not recogn,as above question ,privacy-and-security_1;firefox-750;desktop;windows-10;troubleshootingdetailsmissing;passwords;,firefox,en-US
1284510,2020-04-14 18:45:54 -0800,https://support.mozilla.org/questions/1284510,"how can I enable ""truekey-by mcafee"" extension on firefox 75.0   I have used it ",unable to use mcaffee truekey due to a missing add-on ,privacy-and-security_1;firefox-750;desktop;windows-10;truekey;mcafee;truekey-by-mcafee;probablynotafirefoxproblem;,firefox,en-US
1284515,2020-04-14 20:56:08 -0800,https://support.mozilla.org/questions/1284515,"A pop up ad came up, ever since EVERYTHING now says ""Blocked due to x-frame poli","Hi, a pop up ad, or pop under ad that redirected a page I was on came up, and ever since that firefox has completely died, almost everything has been replaced with windows saying ""Blocked by X-Frame-Options Policy"" and as a result the browser is now useless. How do I turn off  x-...",privacy-and-security_1;firefox-750;desktop;mac-os;popup;notafirefixproblem;,firefox,en-US
1284540,2020-04-15 03:37:31 -0800,https://support.mozilla.org/questions/1284540,Cannot delte pictures from my site on tumblr.com,When I want to delet a picture from my site on tumblr.com the asks me to confirm. Now Firefox give s mi a pop-up with the same question. When I click OK noting happens. When I try i Safari it works. ,privacy-and-security_1;firefox-750;desktop;mac-os;tumblr;tumblrcom;probablynotafirefoxproblem;,firefox,en-US
1284584,2020-04-15 12:31:29 -0800,https://support.mozilla.org/questions/1284584,"On NewYorkTimes.com, I would like to see a front page banner advertisement by Tr","I have my privacy settings on Custom, blocking everything. I tried to unblock cookies and trackers, reloaded tabs, and still could not view the Tri Net Advertisement on the front page of the New York Times. My friend was involved in creating the advertisement banner, so I would l...",privacy-and-security_1;firefox-750;desktop;windows-10;trinet;bitdefender;,firefox,en-US
1284625,2020-04-15 23:18:58 -0800,https://support.mozilla.org/questions/1284625,Undo the autofill logins,"I don't want any of my pw's or logins to be saved, but I somehow can't uncheck ""autofill logins and password"" and ""suggest and generate strong passwords"" (see picture; not in English). It's not possible for me to remove the tick. I have a firefox account, so I have firefox lockwi...",privacy-and-security_1;firefox-750;desktop;mac-os;notafirefoxproblem;,firefox,en-US
1284647,2020-04-16 05:59:59 -0800,https://support.mozilla.org/questions/1284647,Why are cookies being accessed at startup?,"In my Cookies and Site Data, under ""last used"" it says there's a whole bunch of cookies being accessed every time I launch Firefox. Even if I launch Firefox with no open tabs, cookies are still being accessed when I launch. I find this deeply disturbing! Cookies surely should not...",privacy-and-security_1;firefox-750;desktop;windows-7;cookies;probablynotafirefoxproblem;,firefox,en-US
1284684,2020-04-16 11:11:20 -0800,https://support.mozilla.org/questions/1284684,Someone keeps changing my log in password. How do I report this?,Several times now I have tried to log in and my password is not recognized. I tried today and after several attempts I clicked on forgot password. But then my password for my email had been changed as well. I have a hacker! how do I report this to Firefox? ,privacy-and-security_1;firefox-750;desktop;windows-10;malware;probablynotafirefoxproblem;,firefox,en-US
1284747,2020-04-17 02:24:38 -0800,https://support.mozilla.org/questions/1284747,Cannot access National Lottery Web Site but other Browsers work,"I am asking this as a last attempt before giving uo on Firefox completely. I cannot access the ""Player"" Page of the UK National Lottery Web Site if using Firefox. This is the page : https://www.national-lottery.co.uk/player/p/home.ftl I get this error message :  ""SECURE CONNECTIO...",privacy-and-security_1;firefox-750;desktop;windows-81;escalate;worksforroland;avast;national-lotterycouk;webcompat;probablynotafirefoxproblem;,firefox,en-US
1284760,2020-04-17 06:09:46 -0800,https://support.mozilla.org/questions/1284760,Why is Firefox suddenly not saving my request to ask to save login information?,Since about 2 updates ago I have had to keep my options tab open for it to save the request that I want it to Ask to save logins and passwords for websites it is very annoying that every time I restart Firefox I have to go through this. ,privacy-and-security_1;firefox-750;desktop;windows-10;passwords;,firefox,en-US
1284779,2020-04-17 08:27:32 -0800,https://support.mozilla.org/questions/1284779,"How to automatically remove History, saved login credentials, bookmarks ... afte","Hi everyone. I am beginning to use the Firefox account, but I have a question that: I have a working PC, and I use my Firefox account to save all login credential (user/password), bookmarks, history... in this PC.  Now I use this account to login to Guest PC, then I log out this ...",firefox-740;desktop;privacy-and-security_1;windows-10;,firefox,en-US
1284815,2020-04-17 16:08:29 -0800,https://support.mozilla.org/questions/1284815,"My SSL-secured website gets warning ""connection not secure"" when I access the si","When I access my own development website by domain name (with SSL signed by Digicert), it's fine, I see the lock symbol in FF. When I access it by typing https://[IP address]:443 , I get the ""not secure"" warning. The IP address has a valid reverse DNS that points to the domain na...",privacy-and-security_1;firefox-720;desktop;windows-10;certificates;probablynotafirefoxproblem;,firefox,en-US
1284846,2020-04-18 04:58:49 -0800,https://support.mozilla.org/questions/1284846,I disabled all cipher suites in Firefox; why am I still able to connect to some ,"I was experimenting with whether I could disable certain cipher suites in Firefox in order to force a remote website to negotiate a different one.  However I found that if I went into about:config and searched for settings with ""ssl3"" in the name, and set ALL of them to false (se...",privacy-and-security_1;desktop;windows-10;notafirefoxproblem;,firefox,en-US
1284861,2020-04-18 08:17:31 -0800,https://support.mozilla.org/questions/1284861,The computer is attempting to access Firefox,While watching a film online it hung. I force quit but Firefox wouldn’t reopen so I restarted. Started watching the film but kept getting the same pop up saying The computer “x” is attempting to access Firefox on your computer’ with a different computer name each time.  Every tim...,privacy-and-security_1;desktop;,firefox,en-US
1284889,2020-04-18 18:48:56 -0800,https://support.mozilla.org/questions/1284889,I want to turn off the annoying pop-up that tells me what trackers have been blo,"I keep getting a pop-up that tells me what trackers have been blocked, and which haven't. Since there is no info on what to do about those that haven't been blocked, ths pop-up serves no purpose that I can see, so I'd like to stop it happening. ",privacy-and-security_1;firefox-750;desktop;windows-10;,firefox,en-US
1284893,2020-04-18 22:54:26 -0800,https://support.mozilla.org/questions/1284893,Details site hisory,"Hi team,  Is it possible to view all visits to one site? Currently i an find date and time of last visit and how much time i visited web page.  Is it possible to have details about time of all visits?  Thanks in advance ",privacy-and-security_1;firefox-750;desktop;windows-10;,firefox,en-US
1284894,2020-04-18 23:16:10 -0800,https://support.mozilla.org/questions/1284894,Auto-generated passwords settings?,"Are there settings like a checklist for Uppercase, Lowercase, Numbers, Symbols, Length ? Sometimes I want a more readable password other times sites aren't accepting a password with/without some of these defined. Also why isn't there a button in the ""about:logins"" (or a normal dr...",privacy-and-security_1;firefox-750;desktop;windows-10;bug1559986;passwords;passwordgeneration;,firefox,en-US
1284913,2020-04-19 04:51:37 -0800,https://support.mozilla.org/questions/1284913,Secure connection failed - no further details,"I have a website related to local school where I can book / lookup / pay times for child care. It worked fine until about February, then on my Windows 10 computers (Desktop and Laptop) it did no longer connect due to a security problem. Fortunately  I could do the payment via my ...",privacy-and-security_1;firefox-750;desktop;windows-10;,firefox,en-US
1284947,2020-04-19 15:11:27 -0800,https://support.mozilla.org/questions/1284947,After I set the privacy settings to strict I can't get back a regular search or ,After going in to my privacy settings and changing them to strict now I can't access my settings and have a plain page come up with a search bar that says search or enter address. Why can't I access my settings anymore ,privacy-and-security_1;desktop;troubleshootingdetailsmissing;,firefox,en-US
1284955,2020-04-19 17:51:58 -0800,https://support.mozilla.org/questions/1284955,default programs change,Something is changing my default PDF viewer to Libra open office where I have it always on fireFox pdf viewer.  If I set it one time. The wps gets to open up in Task mgr and always is there to take over PDF's.  WHY and how can some security setting let this happen. ?  Going to pr...,privacy-and-security_1;firefox-590;desktop;firefox-5902;windows-7;,firefox,en-US
1284969,2020-04-20 01:18:17 -0800,https://support.mozilla.org/questions/1284969,pop-up exeptions,"Why are the pop-up exeptions being deleted, when I am closing the browser. So I have every time to set the exeptions again. ",privacy-and-security_1;firefox-750;desktop;windows-10;,firefox,en-US
1285003,2020-04-20 11:04:26 -0800,https://support.mozilla.org/questions/1285003,"In Privacy & Security, I manually delete cookies and history I do not want, I ha","Win7, SP1, had Firefox 73+. Updated to 74.0 now to 75.0.  Used to clear certain cookies and site history manually and get to 3 to 4 MB cache.  Since 74.0 and now 75.0, under Privacy & Security, I clear some cookies and site history, but cannot get below 1GB in cache size.  I can'...",privacy-and-security_1;firefox-750;desktop;windows-7;needsinfo;,firefox,en-US
1285013,2020-04-20 13:17:47 -0800,https://support.mozilla.org/questions/1285013,"Firefox 76  beta ""verify your identity to reveal the saved password""","I have no master password.  When I switch the same profile from Fx 75 to Fx 76 beta, not only am I required to ""verify your identity to reveal the saved password"", but the account username and password, the same I use for the sync login, is not accepted. ",privacy-and-security_1;desktop;windows-10;firefox-760;unlockpassword76;unlockpassword;lockwise;lockwise76;,firefox,en-US
