id,created,url,title,content,tags,product,locale
1288072,2020-05-23 20:54:46 -0800,https://support.mozilla.org/questions/1288072,Movies,"Movies, Movies ",other;desktop;,firefox,en-US
1288075,2020-05-23 21:18:42 -0800,https://support.mozilla.org/questions/1288075,Firefox restoring the previous session after the PC boots up,"Hello, In Ubuntu 20.04 (Firefox 76), there is this strange bug. Whenever I reboot/shutdown and start my computer, and after login when I open Firefox (after bootup), the previous session (i.e. the session which was present at the time of reboot) will be opened at the same ubuntu workspace location. Eg. I had 3 tabs opened in workspace 2 and I shutdown my system. Then I again boot into Ubuntu and open firefox (in the default workspace aka workspace 1), the browser will resume its previous state i.e. it will open in the workspace 2 with the 3 tabs open. So this is like a state restore. I have disabled Restore Previous Session in the ""Startup"" section of preferences. ",customize;desktop;firefox-760;linux;,firefox,en-US
1288078,2020-05-23 22:09:57 -0800,https://support.mozilla.org/questions/1288078,Opinion wanted,"I am using Opensuse 15.0 and also 15.1. Haven't made a complete move over yet. There is a recurring situation when 4GB rx and 4GB tx movement that I cannot account for hits my 15.0 about once a month. Today it happened again.   Using vnstat, I found it happened between 10.00 - 11.00. : h  rx (MiB)   tx (MiB)      h  rx (MiB)   tx (MiB)      h  rx (MiB)   tx (MiB)   13       0.00       0.00    21       3.67       0.57    05       0.00       0.00 14       0.00       0.00    22      24.49       2.24    06       0.00       0.00 15      34.60       1.85    23       0.00       0.00    07       0.00       0.00 16     175.23       9.05    00       0.00       0.00    08     193.93       9.07 17       0.00       0.00    01       0.00       0.00    09       0.00       0.00 18       0.00       0.00    02       0.00       0.00    10   3,939.97   4,090.57 19       0.00       0.00    03       0.00       0.00    11      31.14       2.34 20       0.00       0.00    04       0.00       0.00    12       7.60       1.06 I was me...",firefox-680;websites;desktop;linux;escalate;download-and-install;,firefox,en-US
1288079,2020-05-23 22:38:34 -0800,https://support.mozilla.org/questions/1288079,Firefox tabs not syncing between iPhone and macbook pro,"Hello! While I do have 97 tabs open in Firefox on my iPhone, NONE of them appear in my 'Synced Tabs' Sidebar in Firefox on my macbook pro. To allay the immediate and obvious questions: + Yes, I'm running the most up-to-date version of Firefox on my mac (76.0.1) and on my iPhone (version 25 with no additional update available on the App Store) + Yes, I am signed-in on both devices. + Yes, I am signed-in to the SAME account on both devices. + Most surprisingly: YES AND YES, I can SEND a specific TAB from the mac to the iPhone as well as SEND A--ie ONE at a time--TAB from the iPhone to the Mac. Whaaaaaat... why?? (a quick PS: the all-caps words are all-caps-ed for emphasis on how unbelievable this is--I'm far more surprised than I am angry; I have faith in the Firefox community being able to solve this) To reiterate, despite the situation described above, ZERO tabs appear in the list of Synced Tabs! There is a (fairly meta) screenshot attached below which shows the empty Synced Tabs Sidebar. THINGS I have ALREAD...",sync;desktop;firefox-760;mac-os;,firefox,en-US
1288084,2020-05-24 00:58:04 -0800,https://support.mozilla.org/questions/1288084,"Znikla opcja ""Często odwiedzane""","Witam, zawsze na pasku zakladek, jak pierwsza opcje mialem ""Często odwiedzane"" czy cos w tym stylu, po angielsku ""most visited"", pokazywalo mi ktore witryny najczesciej odwiedzam.... mam teraz firefoxa 76.0.1 i znikla mi ta opcja, jak ja przywrocic? ",customize;desktop;firefox-760;windows-10;,firefox,en-US
1288086,2020-05-24 01:16:02 -0800,https://support.mozilla.org/questions/1288086,Ehissammy,Support me in all app ,other;desktop;,firefox,en-US
1288088,2020-05-24 01:36:47 -0800,https://support.mozilla.org/questions/1288088,Why Cookies and Site Data are not completely deleting every time I close Firefox,"Hi. I am using Firefox for years, mainly due to it's increased security and privacy settings it provides. As you can see in the attached screenshots, I have set Firefox in Privacy & Security tab to Strict Tracking Protection and to Never remember history. The problem is that, when I close and reopen Firefox, NOT all cached content gets deleted automatically! Please see my screenshot of Cookies and Site Data section. You will see that there is 1.1MB of Cached Web Content which is not deleted. If I don't manually delete this content (e.g. every week), the size of it gets grow to a very big number of MB (400-500MB). Why Firefox is not deleting the Cached Web Content automatically since I told it explicitly to do it by choosing Never remember history? I am using Mozilla Firefox 76.0.1 (64-bit) on Windows. This happens in all of my PCs.. Is this a Bug? ",privacy-and-security_1;desktop;firefox-760;windows-10;,firefox,en-US
1288089,2020-05-24 02:09:17 -0800,https://support.mozilla.org/questions/1288089,Idear,"I am missing a Translator for the websides , like the GOOGLE Translator. greetings from Germany ",websites;desktop;firefox-760;mac-os;,firefox,en-US
1288090,2020-05-24 02:20:15 -0800,https://support.mozilla.org/questions/1288090,firefox crash report,"AdapterDeviceID: 0x13c2 AdapterDriverVersion: 26.21.14.4575 AdapterSubsysID: 00000000 AdapterVendorID: 0x10de BIOS_Manufacturer: Award Software International, Inc. BreakpadReserveAddress: 2297700941824 BreakpadReserveSize: 83886080 BuildID: 20200507114007 CPUMicrocodeVersion: 0x1d CrashTime: 1590311890 Email:  FramePoisonBase: 9223372036600889344 FramePoisonSize: 65536 InstallTime: 1589041853 MemoryErrorCorrection: None ModuleSignatureInfo: {""Microsoft Corporation"":[""msvcp140.dll"",""VCRUNTIME140.dll"",""msvcp140.dll"",""vcruntime140.dll""],""Microsoft Windows"":[""usp10.dll"",""wsock32.dll"",""wshbth.dll"",""winrnr.dll"",""pnrpnsp.dll"",""NapiNSP.dll"",""DWrite.dll"",""dbgcore.dll"",""dbghelp.dll"",""wbemsvc.dll"",""fastprox.dll"",""MpOAV.dll"",""amsi.dll"",""webauthn.dll"",""wbemcomn.dll"",""wbemprox.dll"",""dhcpcsvc.dll"",""dhcpcsvc6.DLL"",""npmproxy.dll"",""winnsi.dll"",""version.dll"",""mscms.dll"",""ColorAdapterClient.dll"",""netprofm.dll"",""avrt.dll"",""wtsapi32.dll"",""WINMMBASE.dll"",""winmm.dll"",""nlaapi.dll"",""D3DCOMPILER_47.dll"",""d3d11.dll"",""dcomp.dll"",""uxtheme...",desktop;fix-problems;,firefox,en-US
1288095,2020-05-24 03:16:14 -0800,https://support.mozilla.org/questions/1288095,site functionality,Been using Firefox for a while now but there seems to be an increasing number of sites that won't function properly with this browser.  radiotimes.com and curzonhomecinema.com are an example of this.  These sites work perfectly well if I open them with Microsoft Edge. ,websites;desktop;firefox-760;windows-10;,firefox,en-US
1288096,2020-05-24 03:16:35 -0800,https://support.mozilla.org/questions/1288096,FireFox Sync Error,As of today my Firefox won't sync across my Account and after checking my Logs i've found this: 1590314778759	Sync.Status	DEBUG	Status.login: error.login.reason.server => error.sync.reason.serverMaintenance 1590314778759	Sync.Status	DEBUG	Status.service: error.login.failed => error.login.failed 1590314778759	Sync.SyncScheduler	DEBUG	Got backoff notification: 3600000ms 1590314778759	Sync.SyncScheduler	DEBUG	Fuzzed minimum next sync: 1590318378759 1590314778760	Sync.ErrorHandler	ERROR	Sync encountered a login error 1590314778760	Sync.SyncScheduler	DEBUG	Clearing sync triggers and the global score. 1590314778760	Sync.SyncScheduler	DEBUG	Next sync in 4152050.966959851 ms. (why=schedule) 1590314778762	Sync.Service	DEBUG	Exception calling WrappedLock: Error: Login failed: error.sync.reason.serverMaintenance(resource://services-sync/service.js:1041:15) JS Stack trace: onNotify@service.js:1041:15 1590314778762	Sync.Service	DEBUG	Not syncing: login returned false. 1590314778762	FirefoxAccounts	TRACE	not checking fresh...,sync;desktop;firefox-760;windows-10;,firefox,en-US
1288097,2020-05-24 03:33:40 -0800,https://support.mozilla.org/questions/1288097,Asked to log in to Sync every time I open Firefox 76,"Honestly, I don't care about Sync. I only use my desktop computer. My cookies are always set to be saved. I never delete them. But every time I open Firefox 76, I see the Important News page about profile changes with a log/in request on the right side. In Preferences, I set a custom URL for my homepage. That did not change what I see first when I open Firefox 76. I never sign out, just open and close the Firefox window, and all it is set to save all of my login information. How can I go straight to my home tab without seeing this one about profiles changes? ",firefox-660;sync;desktop;mac-os;,firefox,en-US
1288098,2020-05-24 03:34:57 -0800,https://support.mozilla.org/questions/1288098,Firefox blocking videolist on youtube when I using old design for youtube,"Why Firefox blocking videolist on youtube when I using old design for youtube? http://joxi.ru/Vrw98NOi80O6j2 - old design for youtube: no videolist, http://joxi.net/n2YVavDtZDoxxA - new design for youtube: got videolist. I tested different add-ons and browsers with old design for youtube and only in Firefox got same problem for all add-ons classic youtube design : videolist are blocking in the old design for youtube. Firefox must stop blocking videolist and anything else for add-ons which make old design for youtube! ",customize;desktop;firefox-760;windows-7;,firefox,en-US
1288099,2020-05-24 03:37:13 -0800,https://support.mozilla.org/questions/1288099,1Password stand alone account,I have a 1Password stand alone account. How do I sync it with my Password account? I don't have the online account (1Password X). I have downloaded the extension but it only opens an expired online account. Chrome and Edge allow the stand alone version but I would prefer to use Firefox for the security. ,other;desktop;firefox-760;windows-10;,firefox,en-US
1288102,2020-05-24 04:24:55 -0800,https://support.mozilla.org/questions/1288102,"""On Click"" Permission for Add-ons","Is there an equivalent to Chrome's ""On Click"" permission in Firefox? I would like to limit certain add-ons to only having access to sites when I actually click the add-on. Screenshot of the permission in Chrome attached. What it does is described here. ",privacy-and-security_1;desktop;,firefox,en-US
1288103,2020-05-24 04:25:14 -0800,https://support.mozilla.org/questions/1288103,Outlook e-mails,"I'm using Outlook for my e-mails but when I double click on a message, it will not expand as it used to, it does if I use Chrome but not with Firefox, all I get is a blank screen. Is there a fix for this problem ? if so, please help. ",other;desktop;firefox-760;windows-10;,firefox,en-US
1288104,2020-05-24 04:56:44 -0800,https://support.mozilla.org/questions/1288104,"Master password entered correctly, but it says it is wrong","i enter the exact same master password that i always use, which is correct, but it says it is incorrect ",privacy-and-security_1;desktop;firefox-760;windows-10;,firefox,en-US
1288105,2020-05-24 05:12:36 -0800,https://support.mozilla.org/questions/1288105,drag and drop,"hello, please can someone tell me why i cant drag and drop images from firefox to desktop? i can drag and drop with safari but not firefox. thanks ",ios;how-to-use-firefox-ios;,firefox,en-US
1288107,2020-05-24 05:34:51 -0800,https://support.mozilla.org/questions/1288107,how to sync bookmarks from old computer to new computer when the email address i,"how do Sync my bookmarks from old computer to new computer - when the email address is different I have tried to change the new address in old computer as secondary email - it states there is already an account and i cannot enter that to be able to make my primary email address - I've also tried entering my old email address as the secondary email in my new computer - same story, won't accept it. Help -- certainly hope I can transfer my bookmarks somehow.  Thanks in advance ",bookmarks;desktop;firefox-760;windows-7;,firefox,en-US
1288108,2020-05-24 05:59:34 -0800,https://support.mozilla.org/questions/1288108,Login problems with Firefox to BT email,"trying to sign into BT email using Firefix fails with  invalid username or password.  If I use Edge then I can log into the email OK.  This worked yesterday OK.  If I use Edge, then I can get into BT email OK, so the password isn't wrong, and a BT support person said that they've had a lot of people recently failing to get into email if they use Firefox, but other browsers are OK. I can't see this issue reported elsewhere, other than several years ago. Help... ",other;desktop;firefox-760;windows-10;,firefox,en-US
1288110,2020-05-24 06:23:43 -0800,https://support.mozilla.org/questions/1288110,"How to send a ""no-op"" or dummy mouseclick?","In the good old days of Dial-up/Serial Comms links, and even today with Telnet, it's possible to get the Terminal to send periodic ""no-ops"" to the far end to keep the session open/ stop it from timing out with extended gaps between activity. Is it possible to get Firefox to do this too please? I wounder if it's possible to send some form of periodic auto-mouseclick in a set area of the webpage? I'm not looking to circumvent lack of activity session termination entirely as I only want to arrange a slightly prolong the gap. ",customize;desktop;firefox-760;windows-7;,firefox,en-US
1288111,2020-05-24 06:44:44 -0800,https://support.mozilla.org/questions/1288111,How xan I stop Firefox from deleing cookies at closing?,How can I stop Firefox from deleting cookies  at closing? ,privacy-and-security_1;desktop;firefox-760;mac-os;,firefox,en-US
1288114,2020-05-24 07:24:45 -0800,https://support.mozilla.org/questions/1288114,firefox crash reports,"bp-1c86e66e-fb8c-4b0e-83d0-3279b0200524 	24-May-20, 5:21 PM 	 View bp-e2600518-b1cf-4735-89b7-036aa0200524 	24-May-20, 5:21 PM 	 View bp-f5695eff-7bec-47b3-9f0b-38fa20200524 	24-May-20, 5:21 PM 	 View bp-cbd81a91-3a7e-46e0-9241-db1840200524 	24-May-20, 5:21 PM 	 View bp-5016e2c0-6d02-4914-a718-c35ed0200524 	24-May-20, 5:21 PM 	 View bp-14501aa7-8d04-4977-bf97-420610200524 	24-May-20, 5:21 PM 	 View bp-992a7ea7-a1c7-496d-9656-9d8b30200524 	24-May-20, 5:21 PM 	 View bp-f2469e84-c14a-497a-8231-af9890200524 	24-May-20, 5:21 PM 	 View bp-02763469-8c9e-4a90-8618-0badc0200524 	24-May-20, 5:21 PM 	 View bp-648b201b-94e6-43f8-9a46-a57140200524 	24-May-20, 12:03 PM 	 View bp-fd2ab61c-f31a-4436-9c63-3ddde0200524 	24-May-20, 12:03 PM 	 View bp-034f78bc-956f-4513-a33f-f4c110200524 	24-May-20, 11:53 AM 	 View bp-6ca8a448-61c5-4654-a715-b88210200524 	24-May-20, 11:47 AM ",fix-problems;desktop;firefox-760;windows-10;,firefox,en-US
1288116,2020-05-24 07:35:23 -0800,https://support.mozilla.org/questions/1288116,no audio,My audio works on all my browsers except Firefox. I am thinking it was an update that caused this as it used to work until recently. Thank you ,other;desktop;firefox-760;windows-10;,firefox,en-US
1288117,2020-05-24 07:35:28 -0800,https://support.mozilla.org/questions/1288117,Live video link does not automatically begin when accessing main webpage using F,"When trying to access: https://bscaz.org/ when they are running live video, the video does not auto-load, however if I try to access using Chrome, it loads immediately. I've tried reviewing privacy/security settings, pop-ups, etc and cannot figure out what needs to change on the Firefox browser. Any assistance is appreciated. Thank you. ",websites;desktop;firefox-760;windows-10;,firefox,en-US
1288118,2020-05-24 07:36:47 -0800,https://support.mozilla.org/questions/1288118,Malwarebytes is using a process/file that removed ALL my bookmarks from one comp,"76.0.1 Firefox 10.13.6 Mac os I ran Malwarebyetes and in restarting, it took a long time, after which ALL my bookmarks were gone. I cannot use the import/restore b/c while it shows the bookmark dates, when click to restore it says ""unable to import the process file"" on ANY dare.     WHen I restart computer, a red banner said toolbar and bookmarks won't display.THis can be caused by security software, read more....bla bla!   I have sync and that doesn't restore anything-bookmarks or toolbar!!!  I called Apple and they said it was b/c they wanted me to upgrad os system to Catalina, which I am not willling to do yet!! I also have an external hard drive and iCloud/time machine backups, but I can't get those to be accepted into the Firefox sidebar and toolbar--they just show up as  quick view documents!! Why the heck is there no phone support?!?!?  Help!?!! ",bookmarks;desktop;firefox-760;mac-os;,firefox,en-US
1288119,2020-05-24 07:52:20 -0800,https://support.mozilla.org/questions/1288119,Display entire extension name in address bar,"Unlike some people who don't want to see the extension name in the address bar, I want to see the *entire* extension name.  Threat model: one of my extensions gets a rogue update and puts up a screen that looks just like a screen (e.g., the login page) of another extension (e.g., my password manager). When the extension name is too long, Firefox currently displays:  Extension... <last word of extension name> To be secure I currently need to click on the above so that it expands, in order to verify it's the correct extension. Can this be done in CSS, or would a feature change be needed to Firefox? ",firefox-680;desktop;privacy-and-security_1;windows-10;,firefox,en-US
1288120,2020-05-24 07:53:00 -0800,https://support.mozilla.org/questions/1288120,how to change a enter cod,How to change a password? ,privacy-and-security_1;firefox-730;desktop;mac-os;,firefox,en-US
1288121,2020-05-24 07:58:23 -0800,https://support.mozilla.org/questions/1288121,Open html files since installing onedrive,"I used to double click on an html file and a window would open, I could them view the source and select all to copy and paste into my website.  I had a pop-up to set up onedrive and it sounded like a good idea since I am not sure my backups are working.  Now html files won't open in firefox at all.  I can right click the html file and open with Chrome, view the source, but have to manually select all, copy and return to FF to finish updating my website.  I believe this may be a Microsoft issue.  I wondered if there was some solution to do this on FF.  My next consideration would be to uninstall OneDrive, but don't know the ramifications to other applications.  The path for files got all messed up when I installed OneDrive.  I want my life back.  I have spent hours on trying to find a solution.  Any suggestions would be appreciated. ",other;desktop;firefox-760;windows-10;,firefox,en-US
1288126,2020-05-24 08:49:23 -0800,https://support.mozilla.org/questions/1288126,Fierfox 76.0.1 upgrade,"When Firefox 76.0.1 installed on my computer several things happened. All my tampermonkey scripts  were deleted, and I'm unable to reinstall them (normally by clicking on the link the install happens, now the contents of the script just displays on the screen)   I have several Gmail accounts, and all but one work - what I mean is I can log into most of them, but one will not login and connect. Have tried rebooting the computer, restarting Firefox. Very strange.   Would a remove and reinstall be the next step? I have two other laptops, on one the upgrade was transparent, on the other, most of the tampermonkey scripts stayed - need to reinstall a few.  And the Gmail account is accessible. Don't know if the troubleshooting data appeared. ",other;firefox-7601;desktop;firefox-760;windows-10;,firefox,en-US
1288127,2020-05-24 08:49:51 -0800,https://support.mozilla.org/questions/1288127,"what the hell is going on with your syystem,it has me all screwed up and I need ","HELP ME IN MAKING THESE CHANGES ON MY SYSTEM,I'M 85 YEARS OLD AND HANDICAP AND NOT TECH AT ALL.  PLEASE ",other;desktop;firefox-760;windows-10;,firefox,en-US
1288128,2020-05-24 08:52:58 -0800,https://support.mozilla.org/questions/1288128,"GETTING ANY HELP ??? WOW,A LOT OF TROUBLE HUH,SO IT IS YOUR SYSTEM",GETTING ANY HELP ???????????? ,other;desktop;firefox-760;windows-10;,firefox,en-US
1288132,2020-05-24 09:29:29 -0800,https://support.mozilla.org/questions/1288132,finding my question,"I apologize if this is  stupid question but this is my first use of the support forum. I posted a question yesterday about the interaction with HTML forms and had a dialogue with help. How do I find that dialogue today? I mainly want to post the problem has gone away as mysteriously as it appeared. It lasted for 2 days, and was isolated to something in an extension or such as things worked correctly in safe mode. Thank you. ",other;desktop;firefox-760;windows-10;,firefox,en-US
1288135,2020-05-24 09:49:20 -0800,https://support.mozilla.org/questions/1288135,One search for multiple site results,"Hello, I have 7 or 8 sites I regularly use to purchase books. The problem is,I have to type every single one of them and then head to their search bars and type the same book title over and over again. Is there a way I can place all of them in a group and then have Firefox search only within those sites for the book titles? Thank you in advance! ",tips;desktop;firefox-760;windows-10;,firefox,en-US
1288136,2020-05-24 09:50:45 -0800,https://support.mozilla.org/questions/1288136,desactivate bloqueur,how to desactivate bloqueur ,privacy-and-security_1;desktop;firefox-760;windows-10;,firefox,en-US
1288139,2020-05-24 10:29:28 -0800,https://support.mozilla.org/questions/1288139,Logon details and passwords getting lost repeatedly,"Firefox (latest version) security settings / password manager keeps on losing my logon details and passwords even though I always click on ""Save Password"", they don't seem to get stored.  Am I supposed to manually add/edit the login details in the FF security screen? Surely they ought to get stored auaomatically, as before?  This is a new thing, it always worked great before but now I am at the point of abandining Firefox entirely.  I use Bitdefender AV and tend to reboot every day. I use my notebook for work and need to be logged in to about a dozen different tabs so it is infuriating to have to look up the logon details again every day, and often I have to do password resets.  I am running Windows 10 with all patches up to date. ",privacy-and-security_1;desktop;firefox-760;windows-10;,firefox,en-US
1288141,2020-05-24 10:45:48 -0800,https://support.mozilla.org/questions/1288141,treats,Any chance you guys could help me with a shopping list I have as it's the first time I have been able/ allowed to try myself to treat myself. Thank you  very much and I would appreciate very much thank ,other;desktop;,firefox,en-US
1288142,2020-05-24 10:47:36 -0800,https://support.mozilla.org/questions/1288142,Bookmarks not syncing,"I have an android with Firefox installed, and a Mac where I also use Firefox. When I first installed Firefox on each, the bookmarks matched. I do the bulk of work on my laptop, but occasionally have articles I wish to bookmark on my phone. I have done a sync, but when I go to access the bookmarks on my phone, they are not updated to what is on my laptop.  When I check to see what devices I have connected through Firefox, my phone does not show up, and when I hit the link to ""connect a device"" all it does it take me to a link to send a text to invite my phone to install it. Which, it's already installed.  I really need these bookmarks to talk to each other properly. What am I missing? ",bookmarks;desktop;firefox-760;mac-os;,firefox,en-US
1288143,2020-05-24 10:55:21 -0800,https://support.mozilla.org/questions/1288143,Video playback stutters on battery power only on Firefox,"Hi,  I noticed that when watching a video on YouTube or Hulu in my browser, on battery power, every few seconds the video will quickly stop and start, stutter, skip, whatever you want to call it.  It is a fraction of a second but very frequent. It is only when I am on Firefox, not when I am watching video on a desktop app. Microsoft Edge works fine on Hulu and Youtube.  I tried troubleshooting the following with no changes:   Updated various drivers, video, monitor etc.  Tried in Firefox safe mode  Uninstall and reinstall Firefox  Firefox and Windows is up to date  I have a dedicated GPU Nvidia Geforce RTX and Firefox and Edge are both set to use my Intel CPU  I looked at power settings and    ""Wireless adapter settings"" is on Max Performance for both Plugged in and On Battery.    Intel (R) Graphics Settings are is on Max Performance for both Plugged in and On Battery.   ""Processor Power Management"" > ""Minimum Processor State"" > ""On Battery"" is at 5% and I tried changing it to 100% but there was no difference...",fix-problems;desktop;firefox-760;windows-10;,firefox,en-US
1288145,2020-05-24 11:01:55 -0800,https://support.mozilla.org/questions/1288145,treats,"Hey again guys just wondering if you can help me yet, am going threw a rough ride can do with something to make things just a bit more bareable cheers guys am desp or wouldn't be asking right out like this xx ",privacy-and-security_1;desktop;,firefox,en-US
1288147,2020-05-24 11:48:34 -0800,https://support.mozilla.org/questions/1288147,Google vs. Yahoo,"I have my search engine set to Google, but lately when I start searching it automatically switches to Yahoo.  Why? PK ",other;desktop;firefox-760;windows-7;,firefox,en-US
1288149,2020-05-24 12:06:01 -0800,https://support.mozilla.org/questions/1288149,firefox browser,how to disable private browsing in firefox ,other;desktop;firefox-760;windows-10;,firefox,en-US
1288150,2020-05-24 12:06:02 -0800,https://support.mozilla.org/questions/1288150,Write killer subject lines,bold text italic text   Numbered list item   Bulleted list item ,download-and-install_1;firefox-770;beta;desktop;windows-7;,firefox,en-US
1288151,2020-05-24 12:07:02 -0800,https://support.mozilla.org/questions/1288151,Write killer subject lines,bold text italic text   Numbered list item   Bulleted list item ,download-and-install_1;firefox-770;beta;desktop;windows-7;needsinfo;,firefox,en-US
1288154,2020-05-24 12:17:10 -0800,https://support.mozilla.org/questions/1288154,when using google docs in mozilla firefox right click paste does not work - requ,"Is there a fix in Firefox for this  when using google docs in Mozilla Firefox, my default broser, the right click paste does not work - Firefox requires Ctl. V instead  Thanks  Mark ",customize;desktop;firefox-760;windows-10;,firefox,en-US
1288155,2020-05-24 12:39:31 -0800,https://support.mozilla.org/questions/1288155,how to disable private browsing,how to disable private browsing in firefox ,other;desktop;firefox-760;windows-10;,firefox,en-US
1288158,2020-05-24 13:08:06 -0800,https://support.mozilla.org/questions/1288158,"Youtube 2k and above ,video freeze","With latest update 76.0.1 i can no longer watch 2k and above youtube videos.  Sound will work, but video is frozen. CPU usage goes to 100% then randomly video would unfreeze and start working at that moment cpu usage drops down to 20% only to freeze video second later again with high cpu usage. Whats going on? win10x64 intel 2500k nvidia 1050 16gb ddr3 ssd Chrome is working fine. If i revert firefox to older versions video works normally. ",websites;desktop;firefox-760;windows-10;,firefox,en-US
1288159,2020-05-24 13:10:23 -0800,https://support.mozilla.org/questions/1288159,Extension shortcuts are not persistant,Customizable extension shortcuts work for X amount of time but (seemingly when extensions update) the user-defined shortcuts are erased and need to be reset. Is there a fix for this? ,customize;desktop;firefox-760;windows-10;,firefox,en-US
1288160,2020-05-24 13:27:56 -0800,https://support.mozilla.org/questions/1288160,Firefox 76.0.1 (64 bit) freezes on MacOS Catalina 10.15.4 freezes,"Hi,  I've just installed MacOS Catalina 10.15.4 and as soon as I ran Firefox i noticed that after a few minutes (variable)  it hangs when attempting to populate a new tab (with anything).  All other existing tabs are then blank (white screen with spinning grey wheel in the centre). Firefox worked fine on MacOS Mojave prior to the upgrade.  When this happens I can do nothing. If i press command-option-esc to show (and cancel) processes it shows 'Firefox (not responding)'. Firefox can be force quited and will be removed from the display but when I tap on the Firefox icon to restart it just bounces up and down and never starts. I am forced to attempt a shutdown of MacOS but when I issue a 'Shutdown' macOS never shuts down going to the desktop screen and having a spinning wheel. I am forced to press and hold the power button on my iMac (2.7 Ghz Quad-Core Intel Core i5, 8GB 1600 Mhz memory.... I know it's old but it conforms to the spec required for Catalina) to force a shutdown.  If I leave Firefox running unatte...",desktop;fix-problems;,firefox,en-US
1288163,2020-05-24 14:11:07 -0800,https://support.mozilla.org/questions/1288163,Sound from web page once visited persists at startup despite cookies being delet,"Greetings. Each time I open Firefox 76.0.1 on my iMAC OS 10.14.6 I have to listen a minute or so to frog calls. The problem began after I visited this page, which is the source of the sound: http://www.californiaherps.com/frogs/pages/p.regilla.sounds.html. To try to fix this, I've deleted all cookies and long ago closed the page with the frog call on it. Unfortunately,  I sent this URL to a friend who subsequently developed the same problem. She is on a different browser, I think Chrome, and has Microsoft OS.  MalwareBytes can detect no problem with my system.  How do I rid my Firefox of these frog calls? This does not happen when I open Safari or Chrome but I like using Firefox better. Thanks in advance for your help, Susan ",other;desktop;firefox-760;mac-os;,firefox,en-US
1288164,2020-05-24 14:12:24 -0800,https://support.mozilla.org/questions/1288164,history cancel - not working,"Hello, I use to clear history every 2 months, but since some months the normal cancel history procedure doesn't work at all. Is there any toerh way to cancel history. I don't want to delete bookmarks and other settigns. ",privacy-and-security_1;firefox-750;desktop;mac-os;,firefox,en-US
1288166,2020-05-24 14:25:17 -0800,https://support.mozilla.org/questions/1288166,redirection,keep being redirected from tagged.com to widgetserver.com ,download-and-install_1;desktop;firefox-760;windows-10;,firefox,en-US
